lane_1,lane_2,lane_3,lane_4
22.199936,64.844666,65.38049,29.301832
21.571646,66.53135,66.58997,30.267853
24.34368,65.89011,66.041435,27.796545
21.218117,65.42329,66.28829,29.360123
21.543001,64.939995,66.7639,26.07184
24.774227,65.62798,66.79593,40.328773
21.155825,64.22224,66.425804,39.234173
24.245176,63.043507,67.23457,28.002562
17.20049,64.42577,67.74526,27.424646
19.895903,64.744736,66.92559,27.507004
20.155855,65.28159,67.47326,28.805569
24.99435,64.418365,66.17978,23.968817
20.142122,63.81335,65.41498,17.770079
20.477518,65.88239,66.95696,22.744783
16.435091,63.762455,66.306915,22.56568
19.499704,64.54035,66.47544,23.181248
19.27203,64.55869,67.77698,24.16974
18.138605,64.78775,66.80029,23.573103
19.538404,63.014935,66.86706,23.047188
13.963793,63.161835,68.29207,21.521894
15.904322,61.482998,67.15603,14.098023
16.826344,64.49871,68.625145,22.78264
11.99293,63.214924,67.29947,21.73749
12.768328,64.763626,67.44863,27.613047
16.0603,63.407887,66.056625,22.512133
15.11942,64.22486,66.437225,22.80546
16.388424,65.02844,67.97764,36.238117
18.25437,63.27332,67.14357,31.150661
17.912508,62.933563,67.91583,37.439163
16.57655,62.767883,66.63191,25.42991
19.842604,63.489513,66.28048,17.991863
18.276213,64.15,67.37589,15.136468
19.934517,64.16391,67.09549,17.0785
19.431837,63.96505,66.13452,13.550719
13.576865,64.65634,66.701164,11.056591
16.629345,64.649284,66.57013,12.485877
14.602648,64.96703,67.11501,18.734137
27.587606,66.60163,67.38511,32.818115
19.905502,64.3198,66.74228,25.047173
49.91065,67.828865,69.351074,27.44262
55.18198,66.41473,68.18953,30.398895
60.5489,66.52233,67.41271,33.032722
60.04623,67.61666,67.928955,42.877182
60.315857,66.275,67.11434,43.29293
64.876045,67.65486,68.46612,45.82088
66.8769,66.48473,67.39004,45.330097
67.3091,63.450478,68.18513,48.749226
68.814255,66.70972,68.022125,49.541237
67.02853,66.672676,67.48353,48.180405
68.62366,66.82084,68.13634,46.59902
67.34997,65.96174,68.144066,41.319267
67.234375,66.91517,68.07794,41.342213
68.46215,63.860706,68.262665,42.54457
68.48147,66.35405,68.33748,36.86603
67.79239,66.11908,67.92965,33.385555
69.471115,68.21356,67.992935,43.389034
67.04257,65.55908,67.20111,43.840275
68.18863,66.14623,67.87742,50.831467
69.21292,66.3954,68.36217,53.111015
68.12022,66.46739,67.660065,49.59074
68.37054,67.085236,67.95771,52.35766
68.05546,66.182,68.22664,52.176968
66.76114,65.28998,67.03813,52.02733
68.5512,67.59274,68.715576,54.318474
68.28522,66.6176,67.21112,55.193157
67.359665,66.451584,67.37954,55.88801
67.643105,66.37741,67.21212,54.893906
68.14377,66.69197,67.711,55.334114
66.37669,65.84281,61.907352,48.231804
68.58136,67.53613,67.08589,52.35963
68.0628,66.266266,66.348404,53.160324
67.54682,66.40249,67.97481,49.53072
68.11432,62.88121,63.000336,52.48899
67.88533,65.73653,68.05502,54.87611
66.404305,66.17261,67.359,54.451077
68.656586,67.014084,68.03763,53.536343
67.84169,66.85285,68.25324,52.694492
67.16869,66.43905,68.54159,52.090893
68.51955,67.007385,68.71193,55.044464
66.26247,66.13241,66.64611,55.69518
65.599785,66.75549,67.59556,54.353775
67.3738,67.78644,67.91262,57.10595
67.22169,66.34946,67.189285,55.069496
67.49206,66.98954,67.442635,55.952503
51.341255,66.3294,67.22775,54.377422
39.393333,66.04173,66.93855,54.18762
67.822296,67.76226,68.161316,55.927654
61.38712,65.67055,67.044846,53.095913
52.73799,66.47735,68.20815,53.953724
31.950674,64.896935,66.72534,53.35592
23.635782,65.97051,68.01158,53.31012
28.061495,66.8655,67.375885,55.317192
29.0456,66.29198,67.23609,49.686672
32.107697,66.842766,68.25427,53.75922
45.458916,66.16037,67.33459,55.2179
51.84496,66.535324,65.30593,53.148075
58.334526,66.444435,66.93846,54.089535
63.584805,67.62675,68.4243,56.428097
61.30913,66.44014,67.25501,53.99644
53.93741,66.47639,67.32986,53.875053
67.14275,68.1893,68.37935,59.223732
63.264393,66.299286,68.11795,58.867607
16.339502,26.203764,23.313398,17.46893
70.459724,67.82532,70.459206,58.62655
63.74031,63.603592,64.08416,58.284317
61.34595,66.044556,65.03018,59.37652
65.75611,66.46274,64.87182,60.538948
65.08744,67.28828,66.60614,60.705357
66.81294,67.51834,67.28367,61.02177
65.52021,67.204834,66.027985,59.63646
63.76815,66.27845,68.2372,60.11367
63.74196,66.33551,65.82818,60.140533
66.83616,66.15081,67.250015,60.179867
67.87971,67.279655,66.8839,59.473995
65.69599,66.64703,65.4406,60.557323
67.45168,68.06615,67.96486,62.118065
67.167,66.37358,65.37127,58.800972
66.32873,68.18441,65.066345,60.069927
63.664593,67.7712,65.52753,61.04759
66.79153,67.72508,67.894714,60.773228
67.11853,67.52311,66.55768,61.189117
67.61199,67.23994,67.582275,60.25764
61.359188,66.438805,65.49658,61.45631
65.31408,66.73369,64.80314,61.34092
66.12301,67.08808,67.81572,60.75686
64.13191,66.628265,65.60226,60.62561
68.3503,67.96375,67.6786,61.87393
65.99077,67.51022,68.06087,61.68116
67.513824,67.54251,68.09035,60.831608
63.634384,66.18149,63.249615,58.497654
66.94769,67.07504,65.81781,60.386974
65.746994,67.32377,64.19686,58.651806
65.8678,65.15393,64.85566,59.569057
67.954056,66.480385,65.55263,62.29098
67.30708,66.9231,67.40601,60.109886
64.31208,66.10762,68.31384,58.599026
68.57193,66.19985,65.10769,62.404854
62.775272,67.17072,65.4518,61.44301
65.4554,67.626625,67.470665,59.4609
61.9942,66.597374,65.67435,56.39251
59.26415,66.86305,67.1143,57.419987
60.484814,67.49177,66.24993,58.826427
63.165836,67.47664,65.56935,58.894985
64.04293,67.88439,65.170395,56.85147
63.4128,65.72053,65.24976,53.291996
63.876053,67.217674,68.32371,59.09753
60.910797,65.27926,66.31928,56.463413
66.34423,65.764656,65.430725,50.8898
66.643135,67.42005,67.33252,52.79438
60.778816,66.050644,63.82936,57.40262
62.677174,67.415535,66.48283,58.631695
60.26744,67.485794,67.358795,57.341423
59.97556,65.19587,65.692795,54.641132
62.86484,63.086517,62.987587,56.95591
62.57721,64.88863,68.429665,57.434963
60.861885,60.972958,63.679558,53.75679
63.110516,66.45896,68.199234,57.993763
62.771965,64.5109,66.452484,57.726692
67.459885,65.21367,67.49731,56.444645
62.36519,61.65043,64.33818,55.699066
63.500393,64.31238,65.11419,57.88702
61.088,64.92078,66.02186,59.739998
62.52626,63.982582,65.16969,60.53864
62.40055,66.78307,65.410164,60.071075
62.319916,67.7448,67.0156,59.092728
65.7126,68.27302,67.74353,60.51309
66.46887,65.271996,67.73254,58.72892
65.81182,65.2504,68.5106,60.97668
63.37618,64.80417,68.099945,59.891087
64.6197,65.952774,67.75806,60.020653
64.235756,65.73941,66.52401,60.60373
67.82645,66.51373,66.25365,58.47468
66.446045,65.82889,67.14585,57.381195
65.52423,65.990456,68.14078,59.065464
64.68156,66.45122,66.47109,58.20248
67.44673,67.43348,67.19182,60.17024
67.16457,65.57275,66.15237,57.531693
65.83489,66.54916,65.61136,61.34545
65.714294,66.43564,61.092575,59.331985
66.39044,66.36567,65.93522,57.48995
67.79788,66.747765,67.59009,57.79647
66.65897,65.69703,67.49644,59.19819
66.62727,66.31894,67.170906,58.32431
68.48467,66.61545,67.62397,58.06984
64.14857,65.65049,67.07058,52.261246
68.452576,66.20325,67.6962,57.706768
67.446175,67.170135,67.48443,58.323986
65.64863,67.18339,66.91657,59.437138
64.88643,66.23785,66.600464,56.874702
57.2366,66.455475,67.74279,57.45284
63.800533,66.45812,67.25822,57.588787
67.45663,66.08345,67.160515,56.534542
63.55535,67.0886,67.13179,56.12527
22.889639,64.90872,65.66138,53.76702
56.426804,68.9947,68.8039,57.095814
62.887478,67.24145,66.78709,56.68408
64.96057,67.12788,66.60133,57.027573
66.47296,66.707726,66.76459,57.082687
66.31181,66.57709,67.46328,56.917145
67.3997,65.90425,67.16453,57.77805
66.15547,66.36853,67.59157,54.279007
67.93545,66.53649,67.01994,54.28374
67.065346,67.325775,66.65339,55.919807
66.705246,66.25628,67.049805,53.75459
68.78336,67.076515,67.72761,54.336975
66.26846,66.96163,67.58921,55.44579
65.86285,67.00783,66.82402,53.022076
67.724686,66.69452,67.29106,53.311245
65.74469,67.537186,67.77042,53.087936
67.621124,67.31042,67.09692,52.29666
67.43699,67.14617,68.05661,53.09534
68.05893,67.23925,67.26779,54.17213
68.570076,67.7806,66.11071,57.55303
67.30571,66.57289,66.317375,58.778927
66.67077,66.747574,67.07124,56.94136
65.58503,66.33179,67.06806,54.664524
67.50718,67.32149,66.21196,53.42809
67.76253,66.754524,66.82664,53.5051
68.81598,66.210724,67.16302,52.08376
68.15766,67.538414,66.66888,52.135643
67.38089,66.754524,67.07793,52.97005
66.21667,66.16634,67.063255,52.291954
67.11366,66.3865,66.80086,51.192356
65.239105,66.82937,66.80433,52.05424
66.26275,67.37463,67.49365,52.025745
65.608536,66.49851,67.52697,45.921906
66.39993,66.77512,68.40385,50.07394
64.841286,66.38314,67.62381,47.267643
67.23184,63.57623,68.29267,50.4298
65.64312,65.422485,68.61122,51.68745
67.284065,66.99446,67.81887,52.910007
66.07773,66.6508,67.22756,53.7542
66.84628,67.36472,66.49895,53.509808
65.936134,67.3487,64.89385,54.19778
65.21855,67.59318,66.798935,52.933548
67.723274,67.56586,66.65832,52.733356
65.68851,67.18572,66.422295,53.81476
67.34659,67.28957,66.78145,52.619484
67.250114,67.15524,67.10576,51.21812
66.404915,67.17178,67.36052,52.4295
66.16864,67.06879,66.41335,52.980343
66.46799,67.47262,67.18935,53.145462
67.40177,67.63612,67.5349,51.190563
65.89604,67.260254,67.29041,54.027218
66.59438,66.597534,61.259632,48.970135
67.24664,68.55043,66.89731,52.54005
66.64294,67.34454,65.11804,54.430916
66.09554,67.645164,66.96275,55.77185
67.12958,66.81227,67.702065,52.01661
66.57236,67.93954,67.92051,53.610493
65.42439,67.40176,65.86955,51.34771
68.411514,68.20933,67.79833,55.950916
65.9796,66.77307,66.093185,52.767174
67.57123,67.04678,66.84533,52.557125
68.49493,67.30412,66.1655,52.041748
67.408424,66.65063,65.891945,51.2253
68.232735,67.226166,67.37586,51.009167
67.7069,66.948364,67.575005,50.884064
67.08722,67.43114,67.2207,51.34996
67.61527,67.59798,67.298225,54.35078
66.74395,67.409874,66.02354,51.81471
67.50503,67.69839,67.7006,52.342
67.77564,67.53336,68.05031,51.726254
67.24971,67.09472,66.59902,52.01263
68.537125,67.28297,67.06371,51.811344
67.64559,67.08755,67.80435,51.731377
67.72526,67.67215,67.83409,52.794727
67.02284,66.98089,66.41864,51.060265
67.435905,67.25155,67.08692,53.269455
66.27161,67.45847,66.2214,51.369026
68.21109,67.65024,67.70251,51.048527
67.995224,67.24069,67.56208,50.352707
66.55747,66.8261,66.60938,50.153957
68.03753,67.459724,66.84734,51.93644
67.8046,67.286964,67.133064,51.052406
68.215065,67.68282,66.32883,50.689613
67.80759,67.23944,67.06781,50.77698
68.56569,67.8466,67.65167,50.847477
67.964874,67.28044,67.472885,48.171867
68.145424,66.86563,67.43866,40.40348
68.084526,68.22641,68.84686,46.61752
66.81638,68.04839,68.02541,51.461803
66.99257,68.18245,67.79409,52.76069
67.42769,67.10835,67.34719,49.265274
67.827675,67.019356,67.96585,41.823494
66.863396,67.71474,68.285324,44.850365
67.5447,66.934906,66.96814,38.801765
66.22102,67.13229,66.8604,42.148224
67.439835,66.35235,67.36109,37.784653
66.30589,66.70645,68.48174,34.86552
66.1322,66.4635,66.62591,29.101807
67.65868,68.63589,68.51432,40.07356
66.253044,66.15051,66.62125,33.77096
68.23513,68.346054,68.38384,44.470474
66.376816,66.920204,66.91227,48.548904
65.82422,65.49647,66.34849,30.840555
67.49222,67.99473,68.2133,30.70252
65.92907,65.77293,66.75726,27.678782
66.84236,67.39017,68.12385,32.265156
64.76326,66.86122,67.21619,33.56241
66.27236,67.48913,67.09789,33.152668
68.34597,68.05209,67.68172,40.789566
67.22163,66.86644,66.61904,34.28336
66.5185,68.21784,68.16125,41.220715
66.58999,67.12534,67.47954,42.495995
67.0973,66.20874,67.56611,35.995075
66.70886,66.361694,67.900276,34.77879
67.75076,67.358826,67.79368,40.3421
66.599304,66.67127,67.75833,43.90691
67.178246,67.63616,67.46023,48.45682
66.56971,66.37194,66.65397,39.477592
68.0262,67.03361,67.38411,33.80461
67.56197,66.01541,66.46235,24.819302
68.11723,68.39124,68.59757,39.096176
68.36038,66.957466,66.78587,41.218445
68.258644,66.51468,66.36482,34.47597
67.56312,66.89589,67.55074,30.289448
67.749954,67.151886,67.94078,31.441906
67.44637,67.18381,67.12376,32.3161
67.83379,67.0899,66.90766,34.28475
67.96692,67.25304,65.76175,36.255226
67.72654,66.62841,66.81478,34.312305
68.10687,67.165565,67.787994,35.998856
67.683205,66.50661,66.39228,29.332699
68.46935,69.11533,68.44606,40.835327
66.38137,66.32579,66.01141,37.530983
69.12605,68.08967,68.026024,41.810856
68.352264,67.16484,67.60963,44.13028
67.26906,66.36672,67.28083,39.80838
66.84633,67.32765,68.37094,39.077667
67.565765,67.58729,67.85319,48.091408
67.428535,67.4021,67.83163,47.08229
67.91337,68.161606,67.758705,48.688828
67.00851,68.42002,68.16516,50.816235
65.68445,66.998886,67.71519,47.034584
67.00886,63.367966,62.475693,48.95186
67.94785,66.960815,67.900345,48.155556
67.93134,66.68603,67.91754,45.934658
66.94552,67.346535,67.997086,46.905952
67.40681,66.98206,67.964806,43.472824
67.8027,68.145226,67.538345,45.027645
69.232895,67.91177,68.22588,49.875652
68.22758,67.404655,67.05777,50.196648
67.78961,66.31573,67.938934,47.355125
67.43841,67.277054,68.91078,50.23427
67.65527,67.004265,68.177605,51.12659
67.288765,67.41716,68.63347,52.63657
68.51249,65.55676,68.56761,52.400394
67.35839,65.252594,68.1597,49.614265
67.78011,65.49969,68.79111,52.5072
68.88756,66.39991,68.49388,51.810726
67.3157,65.248566,67.684425,50.822914
69.273544,66.2929,67.031456,53.180984
68.80605,66.55846,67.57166,52.124664
67.7815,66.42336,67.30829,53.193832
68.27646,66.549484,67.823105,51.054955
66.56367,66.83731,67.79451,49.883606
68.60444,67.2326,68.03871,52.687008
68.15699,63.42543,67.99307,48.70291
69.316025,66.56109,68.876335,52.056652
67.39066,66.43331,68.12921,52.40302
68.14301,66.822784,68.01538,51.7578
68.03998,67.02455,67.82353,50.788506
67.54287,67.44703,68.23496,52.517418
68.83866,66.87811,67.51924,51.264664
67.66158,66.71193,67.71336,52.780308
67.667496,66.06834,68.312294,52.25343
68.16122,65.935455,67.261,50.748234
68.836,66.88231,67.84032,50.539818
68.049065,66.93053,67.56018,50.748608
69.14126,66.5915,67.94372,49.902355
69.451935,66.5393,66.92621,51.053032
69.24971,67.571396,67.78228,51.465836
67.59948,66.6317,66.295845,50.660522
69.34388,67.07449,68.07965,52.481438
68.91131,65.903435,67.34801,52.037025
67.82681,66.82725,67.691925,52.618916
67.09897,66.3764,67.93568,47.025394
67.858376,66.9787,67.98368,51.134365
68.114105,66.76147,68.2226,52.261448
67.40984,66.18957,67.533615,46.999714
67.75093,67.19131,68.235344,52.370975
66.26515,66.612274,67.67186,52.32828
67.40372,67.167175,68.03642,52.145958
68.05942,66.72201,67.70509,52.620327
68.88745,67.10872,66.203964,51.72699
68.96858,66.592896,67.33385,53.67994
67.786964,66.7873,67.363556,56.60484
67.44105,66.56269,67.156166,56.961178
67.65104,67.8131,67.32253,58.875267
17.372728,26.439087,22.12578,16.930681
73.78089,70.02867,71.194305,59.888123
63.106236,64.41643,64.418625,56.349815
67.92117,67.089035,65.10199,59.15146
66.479576,67.060074,66.187836,59.494114
64.62376,66.65635,65.24609,58.29476
67.897804,67.786064,67.92947,60.363438
67.52305,67.4274,67.27703,60.878124
68.116455,67.899475,67.966866,60.236755
67.34706,66.899605,60.02432,60.731094
67.208664,68.38325,66.568115,61.39007
65.9939,62.46442,60.43251,60.38928
70.075584,67.61112,67.362,60.42948
66.52956,67.33512,65.62771,59.018055
68.27634,67.89914,67.46647,59.987152
66.61466,67.767265,66.690315,59.12337
66.25866,68.18111,66.85763,59.58945
67.50016,68.454414,68.046425,58.7209
67.10081,68.0342,67.819336,59.51813
66.74025,67.8058,66.17167,58.142586
66.61493,68.67682,65.80433,59.760517
69.12319,67.64682,67.33257,58.56795
67.52523,67.15874,67.95686,60.423008
67.03379,67.82929,66.48368,61.40684
67.66688,68.44108,67.954895,62.332314
66.94101,68.21182,66.130295,61.461807
64.54466,68.1806,67.30123,61.35761
67.99732,68.0555,66.72254,61.495087
65.31029,68.046936,67.680084,60.305946
67.66709,68.58557,67.91598,62.305824
67.64299,67.82191,66.322464,62.40881
67.44884,67.92142,65.87517,63.320526
64.48115,61.761887,67.98619,57.790787
67.12735,67.40396,68.419136,60.001526
67.095184,66.9462,65.96469,62.604332
66.030205,66.6997,65.742065,60.24403
66.00603,66.915794,67.4857,62.288387
65.40424,66.803925,68.1377,61.29556
65.15917,67.78686,67.22627,62.68418
66.02276,66.84671,67.11574,60.09639
62.152653,68.17203,68.00457,62.333782
67.56778,67.88095,66.51628,61.14485
63.06235,66.98058,67.441376,62.30117
62.40585,67.33008,68.19224,63.268326
66.91452,67.685646,68.01561,61.423203
67.53598,66.812386,67.81542,61.74671
62.4073,67.541214,67.03396,61.62921
63.472332,66.88166,67.66885,62.037373
66.65739,66.745926,68.33683,62.00023
61.047985,65.0054,68.68383,59.388767
63.78723,67.04924,68.09573,58.240444
64.78688,68.27742,68.236664,61.18034
66.7965,68.46797,67.51966,61.87491
62.951103,66.57699,66.70966,60.444454
67.029816,66.81769,66.46475,63.022526
68.75635,66.15315,65.34598,60.910027
65.20404,66.109055,67.32903,61.012253
68.533554,66.131485,67.86607,58.01812
60.249817,65.737144,67.194305,61.198185
64.175705,65.668526,66.934494,62.621094
65.64409,65.63885,66.415985,59.381012
62.186596,65.44375,67.3434,61.81553
60.75356,65.00918,67.24875,61.97079
64.69441,67.30405,67.22226,62.18559
67.32514,67.99574,67.11476,62.2248
60.2052,66.59918,67.31176,59.292908
65.257965,68.66753,68.35229,60.156754
64.26644,67.721504,67.34617,61.81462
61.930737,67.0466,64.08615,60.87049
66.531525,65.45373,66.28827,63.759632
68.34686,67.56951,67.90775,61.957474
66.16169,66.11404,67.28978,59.382236
66.69331,65.89021,68.07447,59.635014
66.27342,65.46464,68.61579,59.247463
68.20252,67.84756,67.95873,60.826305
65.64014,67.30948,66.99186,60.999474
65.728325,67.80469,67.1454,61.056778
66.29596,67.287926,68.02784,60.46618
69.52262,66.53826,68.713264,61.541275
67.92693,67.31797,68.183945,62.11763
66.95098,66.76474,65.433525,60.8909
69.28728,68.17937,66.63637,61.657734
69.02867,67.54512,67.71734,61.070633
69.76213,68.20302,67.43821,62.166763
68.13528,67.194305,67.45594,61.874016
67.9057,67.559425,67.22679,56.778297
68.6124,67.84291,67.43708,61.110065
66.84846,68.001465,67.24534,60.52703
67.0983,67.915146,66.804756,59.977077
67.82492,68.49855,67.17469,61.94197
65.646095,68.06493,66.16051,61.54907
68.4885,68.614365,67.90666,63.792034
67.2621,66.34275,67.62892,60.65692
69.23285,67.60452,68.013176,62.006577
65.56955,67.201126,66.06643,59.33923
68.12446,68.23511,67.15176,61.68365
67.19987,67.55776,67.63144,62.005398
67.63956,67.64235,67.21184,58.209286
69.14786,67.47658,67.203186,59.663628
69.57623,67.43473,66.712616,60.233795
67.96616,67.02037,67.64857,59.539852
69.31486,67.71965,67.82637,57.62281
69.43815,67.86943,67.32481,60.0433
68.45907,67.42442,66.77819,57.59684
68.59361,68.208176,67.404495,59.588074
67.60584,67.4628,66.70893,59.475643
68.789566,67.43511,61.640934,57.938587
66.92818,68.655426,67.0701,57.750267
68.55073,68.252815,67.06961,55.805756
68.29326,67.86367,67.19363,57.30089
69.31778,68.40411,67.56858,58.490776
68.912,68.178825,67.7453,57.508537
68.60129,67.97737,67.17294,55.58009
68.989,67.89591,67.34249,56.21581
68.166756,67.6294,67.00693,57.228065
68.86077,68.07615,67.23631,55.549286
67.421135,68.459274,67.939705,55.99262
68.4334,68.759895,67.56167,56.742706
68.6942,67.97029,67.369675,55.89769
68.11953,68.060196,67.69062,57.721703
67.75536,68.12246,67.831696,55.6667
69.49668,68.011444,67.67623,56.570133
68.44653,67.710464,67.9595,55.900845
68.07344,68.34394,68.045204,55.815033
68.68834,68.38043,68.03648,56.85086
68.00088,67.999084,67.74873,55.458954
68.708305,68.338264,68.20744,55.045456
68.56758,67.73132,67.54281,54.928448
67.227066,67.70535,67.657486,53.75477
68.108574,68.52695,68.17119,53.452473
68.21316,67.39403,68.14884,53.16675
68.513435,68.08597,68.45459,52.34471
68.63182,68.30299,67.99543,53.64072
68.15,68.65873,68.29494,55.718113
67.7864,68.1656,67.6676,54.62369
68.02437,68.08658,67.6205,52.72567
68.273506,68.240364,67.778885,53.390545
67.65564,68.25504,68.006714,53.23061
67.35855,68.42914,67.46085,53.85745
66.87284,68.27822,67.21977,52.821976
68.74331,68.42567,67.731804,54.45904
68.16591,67.342804,67.339294,52.623573
68.44692,68.07335,68.19498,53.000946
68.65171,67.9478,68.22692,53.44757
68.59099,68.363655,67.816345,53.59241
67.89251,68.16331,67.54559,55.14954
67.80672,67.66767,67.56268,52.385532
68.210495,68.65019,67.39494,51.912
68.48444,67.98183,66.44122,51.600895
69.098785,68.37098,67.024956,51.17609
68.28596,66.79453,67.56179,46.293434
69.11979,64.12593,62.065804,50.700478
68.40742,67.85667,67.101,50.65962
67.66913,66.23588,66.999596,37.853455
68.527725,67.60507,67.987785,29.495674
69.61925,68.519554,68.021935,31.979313
68.699005,68.33014,67.44138,37.28602
68.14601,67.93638,67.66738,46.262737
67.905266,66.80612,66.94607,39.57523
69.015205,67.84033,68.50483,42.8503
67.95679,66.973274,67.910416,41.47082
68.08843,68.28284,67.29142,43.25524
67.91794,67.53833,67.08301,39.32833
67.87824,66.921005,67.63802,26.741613
68.87485,69.13833,69.37698,33.604088
67.874466,67.63545,67.884895,33.96532
67.80907,68.42811,68.57267,41.713238
68.50378,67.39346,67.69512,40.1633
68.70433,67.65568,67.391464,40.018642
69.01814,68.074066,62.485504,46.22562
67.5224,67.576126,66.35903,43.571922
68.29649,67.77564,67.20509,36.50313
69.58912,68.96353,68.19975,43.850147
68.55068,67.90534,68.0071,47.630867
68.89015,67.31621,67.64913,49.834553
69.16001,68.4185,67.625305,50.362488
68.610344,68.09072,67.554344,50.215046
69.777824,68.47387,67.96873,53.04834
68.914665,68.17371,67.82978,52.691162
68.983154,67.17689,68.08125,52.07134
68.78338,68.17982,68.26523,53.369392
67.72731,67.94916,67.426575,52.931515
65.46886,67.89545,67.425545,51.362774
68.66428,67.85566,68.068146,52.852448
68.75385,68.17273,67.108665,53.93309
68.48222,67.66031,67.658,52.97446
69.28634,67.8579,67.893196,52.397247
69.24653,68.37653,67.69889,52.886345
68.66782,68.00297,67.96836,51.9484
69.202644,68.260124,67.582344,53.034237
67.358376,67.68804,67.1688,49.202133
68.156044,68.18088,67.8974,49.532837
68.9143,68.459724,68.34273,52.876316
68.78625,67.718025,67.53511,52.084164
67.71568,67.22911,67.43372,52.141888
69.1392,67.95907,67.580826,51.447327
68.85456,67.6713,67.59106,52.99889
67.912025,68.17196,67.35596,51.926186
68.41236,68.35847,67.26896,54.358982
67.040245,67.61843,61.238564,53.60502
67.461334,68.60463,66.60775,53.924454
68.26393,67.0004,67.29691,52.550632
68.62469,67.7695,68.04506,52.618164
68.431076,67.834366,68.07135,54.992943
68.09493,67.123116,67.46373,54.01258
68.58001,67.61931,67.32005,52.43454
69.17418,67.195076,67.27152,52.40742
69.27652,67.965515,68.16025,52.725037
68.70623,67.33293,67.06029,51.49283
69.818665,68.01375,66.97828,51.59817
69.82259,68.06452,67.3533,54.24153
68.36113,67.687675,66.99559,54.988705
69.27283,67.85458,66.28632,52.76442
68.78897,63.51961,61.402336,49.04671
70.79379,67.85427,67.506424,51.902924
68.47515,67.45224,67.04632,46.836544
69.64621,68.284485,65.787285,53.23173
68.39623,62.917522,54.730785,51.323353
69.462494,68.23412,66.17754,54.044712
68.60067,67.64201,66.284,53.368683
67.77556,67.69924,67.113304,52.29816
68.74962,67.59996,66.89831,52.478256
68.57531,67.29809,67.80525,52.64429
69.462944,67.86313,67.038216,54.629486
68.55139,66.89126,66.806274,53.248596
69.6625,67.98035,67.48038,53.685654
68.29123,67.48685,67.182,53.157646
69.01733,67.92029,67.17936,52.481113
68.69373,62.576363,61.716793,48.28624
70.66989,68.4123,68.16187,54.24567
68.19243,62.96294,66.862885,53.10688
69.14412,66.88758,68.560646,53.15237
66.92364,67.156944,68.10254,53.7449
68.1568,67.14311,68.12923,51.768627
66.21688,67.137825,67.505005,51.48797
65.27032,67.814445,67.912285,51.114548
68.023796,67.67895,67.62888,49.35403
67.23442,66.91884,68.218056,44.318474
68.53408,67.5386,68.848045,48.45981
68.562645,66.80374,68.1181,50.66116
67.00289,66.94602,67.95602,51.254974
67.47018,66.79252,68.02122,52.01827
67.56398,67.221695,68.419754,52.326515
68.27089,66.73981,67.922844,49.883923
68.76313,66.79034,67.83404,51.328773
68.73783,66.58004,68.11661,52.814728
68.29781,66.40426,68.317345,52.786884
68.17643,66.36112,67.664635,53.24166
67.73976,66.34069,67.38533,52.61657
68.44521,65.825836,67.256065,54.918995
68.41757,66.145706,67.34874,54.13559
68.7809,66.60321,67.76583,54.890923
67.769356,66.66817,67.44816,52.629982
68.95023,67.569336,68.02734,53.95254
67.23002,66.14787,66.85611,52.885254
68.589294,66.335335,68.32665,53.116444
67.89353,63.441383,68.06619,49.38115
69.161896,66.895454,68.03259,51.888817
67.899925,66.45725,67.4855,51.476334
66.83786,66.31683,67.80592,51.985
68.017235,66.121704,67.909546,54.007607
66.70017,66.31867,68.02837,53.384502
68.563736,65.75484,66.271515,54.033592
68.83045,67.71727,67.98094,55.288334
68.56996,67.43201,67.188995,54.789867
67.71222,67.89742,67.904655,56.563557
68.68875,67.50032,67.05078,55.747684
66.52403,62.868286,61.78806,50.739735
68.67941,67.88552,68.2087,56.60371
65.54955,62.89605,67.84974,54.85837
67.92402,66.01807,68.315636,50.92031
69.14651,67.65658,67.99275,57.13791
67.20516,67.46058,67.44085,57.541164
68.942085,67.71667,68.19665,59.564266
67.30821,67.695526,66.801384,60.278397
67.73634,68.2479,67.246796,60.507313
67.10069,66.90328,60.94649,54.174168
67.87856,68.60614,66.777275,58.466663
67.53496,67.777275,67.161766,58.55898
65.6901,67.28512,66.78974,58.129272
65.55919,67.28557,67.402115,59.997543
67.3221,66.7034,67.00299,61.177547
65.01813,67.17724,66.57455,59.995953
66.11701,66.28508,65.021355,60.68118
67.09968,68.49754,67.74143,60.51686
66.40872,67.210014,65.36789,61.573303
66.19614,66.99842,68.081215,61.18983
66.19974,66.68584,67.0471,61.05225
17.672804,26.37281,22.854158,18.357172
16.580853,20.38863,16.585327,12.711581
10.132178,12.883468,10.432484,7.860585
6.166171,8.323417,6.7224464,5.2744436
3.5067463,5.334902,4.200345,3.5846884
1.9514496,3.527851,2.572379,2.4944267
1.1507397,2.5038247,1.5628471,1.7836884
0.82797915,1.9711885,0.9802497,1.3352426
0.7767877,1.7060558,0.66871136,1.0601646
64.48828,59.919346,64.49991,55.466343
63.38953,60.386906,59.669044,60.08783
65.31785,63.26696,60.557358,58.89835
67.52608,65.55757,63.923946,61.12395
59.226307,65.48257,66.75814,58.99665
65.85509,65.29147,68.22222,54.57925
65.13098,64.900696,68.700134,61.086037
65.38414,66.48161,67.368675,63.04318
65.281944,64.69899,63.3441,59.24284
61.78799,68.13009,65.92721,62.0582
63.626488,66.42519,67.42241,60.558357
68.01889,66.39755,63.516815,62.210464
